plaintext,ciphertext
d14f6ca78feedb9a,d22dbda7ca42d2d7
d14f6ca78feedb99,dc66fd82de063d5f
d14f6ca78feedb98,b805250d97c97b08
d14f6ca78feedb97,5e232db98eccf762
d14f6ca78feedb96,a733ec402b68f0e3
d14f6ca78feedb95,80bc637353fa6b0d
d14f6ca78feedb94,e096ddabcc1f49de
d14f6ca78feedb93,540660806f8dd0b2
d14f6ca78feedb92,52bd32ac2bb93a6b
d14f6ca78feedb91,6e06c915410b4673
d14f6ca78feedb90,4049265c72b6e97c
d14f6ca78feedb8f,783604562e029488
d14f6ca78feedb8e,a31cf8a5ead4af80
d14f6ca78feedb8d,592e997ed6caa83e
d14f6ca78feedb8c,00773fe4bcc3b5f8
d14f6ca78feedb8b,884c00522af26203
d14f6ca78feedb8a,7769bab16993aa23
d14f6ca78feedb89,0b06d2bddd1e08b4
d14f6ca78feedb88,8fd93c7b61f9b6be
d14f6ca78feedb87,d2ed936b76f18304
d14f6ca78feedb86,8a59905f2545906f
d14f6ca78feedb85,a8abc8a040edf4fd
d14f6ca78feedb84,fa338b5c95ce2152
d14f6ca78feedb83,232040053e9dbb5f
d14f6ca78feedb82,0194ec3674f0a24f
d14f6ca78feedb81,33b6a09033de39e1
d14f6ca78feedb80,620b2ea0272fdb94
d14f6ca78feedb7f,caf96202b8d02a0f
d14f6ca78feedb7e,95fe5475823607cb
d14f6ca78feedb7d,0aa99a81dc4e29f3
d14f6ca78feedb7c,0f4f8a9a82fbdbc1
d14f6ca78feedb7b,2d914131786eddb8
d14f6ca78feedb7a,197ba79feb852e32
d14f6ca78feedb79,91e9c810ad9fc273
d14f6ca78feedb78,af3e4bcf52556335
d14f6ca78feedb77,6bfdcf7341c1fd28
d14f6ca78feedb76,7a25f232416eaa2e
d14f6ca78feedb75,1338ea713eb57c88
d14f6ca78feedb74,81bf5ead0367695b
d14f6ca78feedb73,a2cc8a7b002063ce
d14f6ca78feedb72,a4822359be688a52
d14f6ca78feedb71,39a8ee68e7898870
d14f6ca78feedb70,c3ce2d4527e9a0c5
d14f6ca78feedb6f,028228b38848d29b
d14f6ca78feedb6e,09015839325cdbd1
d14f6ca78feedb6d,de9556c913af853f
d14f6ca78feedb6c,7c47deebc38f8be6
d14f6ca78feedb6b,8b2defeb54cb9464
d14f6ca78feedb6a,2180ce69af0236c6
d14f6ca78feedb69,f017098e60e47e67
d14f6ca78feedb68,0ac55873608b22ca
d14f6ca78feedb67,99252b157695553d
d14f6ca78feedb66,763a2211dbf3505a
d14f6ca78feedb65,e2a23270094927d5
d14f6ca78feedb64,b54e1c465f3a0d8b
d14f6ca78feedb63,8feab56b12cd9672
d14f6ca78feedb62,90b57798a7a78881
d14f6ca78feedb61,3eae7997dc3eec19
d14f6ca78feedb60,c19f677e196e14f6
d14f6ca78feedb5f,48f907488d871a53
d14f6ca78feedb5e,7c5834c859feeb69
d14f6ca78feedb5d,1838e140c4f54ffa
d14f6ca78feedb5c,5e5008031d9171c8
d14f6ca78feedb5b,6d2b75528db92fde
d14f6ca78feedb5a,375f0dac63ed5acd
d14f6ca78feedb59,f6697ca38f7f7812
d14f6ca78feedb58,6f1c0800e8b89c26
d14f6ca78feedb57,6f4042e7c71d1540
d14f6ca78feedb56,0cb3a7773cae7735
d14f6ca78feedb55,13a74cc52c4a8781
d14f6ca78feedb54,057130bf4bc961da
d14f6ca78feedb53,cd60b147271f3d55
d14f6ca78feedb52,ccfa19cfa9def29f
d14f6ca78feedb51,478251ea07b4ff5d
d14f6ca78feedb50,98363dacc106e7d4
d14f6ca78feedb4f,e8e4fae0d1349360
d14f6ca78feedb4e,653fe05b16be69cf
d14f6ca78feedb4d,5caf9d4718cf2e93
d14f6ca78feedb4c,f29ae096677343d6
d14f6ca78feedb4b,fcca410de0cdcc0b
d14f6ca78feedb4a,c301a277820cf022
d14f6ca78feedb49,966584ce0e6263e4
d14f6ca78feedb48,e2a88bfcffbcb3e6
d14f6ca78feedb47,14c3047b29022fe8
d14f6ca78feedb46,bbbe6d66a9425562
d14f6ca78feedb45,64d7d547bce12386
d14f6ca78feedb44,d3f7c37452c2e9e2
d14f6ca78feedb43,fa33c94f141ac4de
d14f6ca78feedb42,c969582f4d6eb078
d14f6ca78feedb41,0855c86b15779ea5
d14f6ca78feedb40,900e44bf858a2d64
d14f6ca78feedb3f,08c10901a5bbd569
d14f6ca78feedb3e,ffa5b609cbea6e4d
d14f6ca78feedb3d,c91da075425da5d2
d14f6ca78feedb3c,fb1bd6d246e08bfe
d14f6ca78feedb3b,bec3d3ee1beb26c7
d14f6ca78feedb3a,c829a889086ea7cb
d14f6ca78feedb39,630ce2b2323ac028
d14f6ca78feedb38,e5728a5e620c6e7f
d14f6ca78feedb37,644a8387e5e47b4c
d14f6ca78feedb36,2be353dd765e0269
d14f6ca78feedb35,b13ba2cb39c3a30e
d14f6ca78feedb34,b782f57a18753170
d14f6ca78feedb33,e20bf424c5afaa82
d14f6ca78feedb32,8975717e971b8662
d14f6ca78feedb31,ca4207606cedcff8
d14f6ca78feedb30,d06692d6cca04e69
d14f6ca78feedb2f,cc7576ba0fd4b595
d14f6ca78feedb2e,6cffa7191e8382e1
d14f6ca78feedb2d,a7aecceff679985b
d14f6ca78feedb2c,06ebfb05e6e172b4
d14f6ca78feedb2b,8422659dcbfdb69e
d14f6ca78feedb2a,434822019dbae335
d14f6ca78feedb29,e9768afae2b5a69e
d14f6ca78feedb28,36b0b023e84f30f9
d14f6ca78feedb27,59d5eb08e1b63c14
d14f6ca78feedb26,2321c8f79dcf2f7c
d14f6ca78feedb25,40b1e009495b51ed
d14f6ca78feedb24,ef36baa8284c6b46
d14f6ca78feedb23,bc5ccb1de65739de
d14f6ca78feedb22,04f590ac2ad06c9c
d14f6ca78feedb21,f25000b39270ef90
d14f6ca78feedb20,57038aa9625ab4d2
d14f6ca78feedb1f,8d2f9dd6d8b0a444
d14f6ca78feedb1e,d5ccbc1215ba8fb3
d14f6ca78feedb1d,abd3c9b4fd9bb667
d14f6ca78feedb1c,e7417f780c85b2f8
d14f6ca78feedb1b,f0e45755b61b5dc5
d14f6ca78feedb1a,30bbc895029f3054
d14f6ca78feedb19,4811e1ce05671ec4
d14f6ca78feedb18,84d6021cb8d6ca3e
d14f6ca78feedb17,efe9a76c25aaa945
d14f6ca78feedb16,b9c9064532bd2828
d14f6ca78feedb15,8cce5326d4fea40d
d14f6ca78feedb14,356a466529da95f4
d14f6ca78feedb13,1ab4520ade78e869
d14f6ca78feedb12,9be0b22bf9f8daf4
d14f6ca78feedb11,f343b016e123feea
d14f6ca78feedb10,739b2eaed53f5f84
d14f6ca78feedb0f,d4366a631583ac20
d14f6ca78feedb0e,53699e24cacc10dd
d14f6ca78feedb0d,daeb2890a287fc7f
d14f6ca78feedb0c,f4e4a46119faeb7a
d14f6ca78feedb0b,efd4fb3c8b250ac2
d14f6ca78feedb0a,4b3cfda85e0a3892
d14f6ca78feedb09,dd9f5df569bba2b1
d14f6ca78feedb08,72eeabf70791f8a6
d14f6ca78feedb07,11b2cc7e35284a5c
d14f6ca78feedb06,7cf2aead56da9700
d14f6ca78feedb05,e98c35f07f5f1ba6
d14f6ca78feedb04,6d820c6a6f6eff36
d14f6ca78feedb03,b1fc532151ffa74b
d14f6ca78feedb02,8efa726073ec5792
d14f6ca78feedb01,0fefb8d6e2777755
d14f6ca78feedb00,85ba1522467f518e
d14f6ca78feedaff,fb0befa75ee60aef
d14f6ca78feedafe,6d1740b264057238
d14f6ca78feedafd,2aa2f95d01f4e2fb
d14f6ca78feedafc,f9739192e71403d4
d14f6ca78feedafb,c9327b9972752a96
d14f6ca78feedafa,ccd0a22d29bc8ee4
d14f6ca78feedaf9,09ee5c8729ffc788
d14f6ca78feedaf8,3775fe05c6481a61
d14f6ca78feedaf7,1d14fd9240b88df5
d14f6ca78feedaf6,6b6892b13e073c34
d14f6ca78feedaf5,31df73b4d623da06
d14f6ca78feedaf4,847657d153c1528d
d14f6ca78feedaf3,a1903415b4722bff
d14f6ca78feedaf2,c9f06c6bac3f9e0e
d14f6ca78feedaf1,ffe96507d0c5f884
d14f6ca78feedaf0,3ea88db6b390bd9e
d14f6ca78feedaef,b8e44503be9bee1b
d14f6ca78feedaee,3df49f66b7d35daf
d14f6ca78feedaed,413405619fcefbbc
d14f6ca78feedaec,edef9f688e5badaa
d14f6ca78feedaeb,115593c882fafe10
d14f6ca78feedaea,962f6c4637d9abe0
d14f6ca78feedae9,9f7eeec6180ceb13
d14f6ca78feedae8,6fd3d22f3e7f3faa
d14f6ca78feedae7,ca3e26f89b9d9cdb
d14f6ca78feedae6,e5f780735020147d
d14f6ca78feedae5,13deaa93c7325159
d14f6ca78feedae4,0ef47f91ffc942de
d14f6ca78feedae3,20a590d730409c76
d14f6ca78feedae2,e940c70bd9f84a47
d14f6ca78feedae1,1e883613903c79c8
d14f6ca78feedae0,4c4849550b4a5b73
d14f6ca78feedadf,a5a3c096616eea3e
d14f6ca78feedade,57da7fdc6eb5591d
d14f6ca78feedadd,d3076190704f5dc6
d14f6ca78feedadc,21c4d3b201431fb3
d14f6ca78feedadb,3901e5b132b0c06e
d14f6ca78feedada,e690557432fa2213
d14f6ca78feedad9,51f23a9b4e3099cd
d14f6ca78feedad8,ec5400eae1f72675
d14f6ca78feedad7,05e4f824a5a9a214
d14f6ca78feedad6,0c9ab1fc24898c49
d14f6ca78feedad5,df818ad8692cebbb
d14f6ca78feedad4,bfda537327c6084e
d14f6ca78feedad3,e52a550ed765d224
d14f6ca78feedad2,3407b715a6423f17
d14f6ca78feedad1,977960b05791a9d4
d14f6ca78feedad0,c4ea4e05700d82eb
d14f6ca78feedacf,93d380e0d113d484
d14f6ca78feedace,2ce355e6c4573678
d14f6ca78feedacd,623e54079d606bf2
